"toon_num";"N_toon";"Toon_category";"Toon_link";"Toon_platform";"Toon_likes";"Toon_update";"Toon_imagelink";"Toon_newupdate";"Toon_Hit_toon"
95;"너는 그냥 개그만화나 그려라";" #개그/#요즘핫한추천작/#지금추천작/";"https://comic.naver.com/webtoon/list?titleId=814543&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/814543/thumbnail/thumbnail_IMAG21_b9d0083f-ced5-4ba8-ac33-c685b96d611a.jpg";1;0
96;"김부장";" #액션/#사이다/#먼치킨/#다크히어로/#느와르/";"https://comic.naver.com/webtoon/list?titleId=783053&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/783053/thumbnail/thumbnail_IMAG21_d7732f14-26da-4e35-8762-660cc87b53f1.jpg";0;0
97;"내가 키운 S급들";" #판타지/#회귀/#헌터물/#이능력배틀물/#소년왕도물/#먼치킨/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=784248&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/784248/thumbnail/thumbnail_IMAG21_20a8aca7-23d3-4bc0-9916-a31ebc884ca8.jpg";0;0
98;"마루는 강쥐";" #개그/#무해한/#햇살캐/#4차원/#동물/";"https://comic.naver.com/webtoon/list?titleId=796152&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/796152/thumbnail/thumbnail_IMAG21_26b9c1d8-ca2d-4fc7-87ea-a3334634236a.jpg";0;0
99;"대학원 탈출일지";" #일상/#하이퍼리얼리즘/";"https://comic.naver.com/webtoon/list?titleId=790713&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/790713/thumbnail/thumbnail_IMAG21_3919364435331003700.jpg";0;0
100;"멸망 이후의 세계";" #판타지/#레드아이스 스튜디오/#차원이동/#아포칼립스/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=789979&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/789979/thumbnail/thumbnail_IMAG21_792cd36e-d722-4970-933b-3da7c37ee812.jpg";0;0
101;"사신소년";" #액션/#이능력배틀물/#소년왕도물/#먼치킨/";"https://comic.naver.com/webtoon/list?titleId=730656&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/730656/thumbnail/thumbnail_IMAG21_fc6d8dbf-eed2-43d0-af45-2edb3cc4244e.jpg";0;0
102;"성검전설";" #개그/#2022 지상최대공모전/#고인물/#사이다/#먼치킨/#다크히어로/";"https://comic.naver.com/webtoon/list?titleId=814356&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/814356/thumbnail/thumbnail_IMAG21_8ab854ac-f59a-4065-9287-cdfc336eb438.jpg";0;0
103;"한림체육관";" #액션/#블루스트링/#슈퍼스트링/#학원물/#소년왕도물/";"https://comic.naver.com/webtoon/list?titleId=743139&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/743139/thumbnail/thumbnail_IMAG21_6012f944-ea1f-4328-ba22-bca09be494ee.jpg";0;0
104;"용사가 돌아왔다";" #액션/#차원이동/#아포칼립스/#먼치킨/#다크판타지/";"https://comic.naver.com/webtoon/list?titleId=773459&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/773459/thumbnail/thumbnail_IMAG21_e8b3af6c-d4ed-42c4-9b8d-8c19e766428e.jpg";0;0
105;"천마는 평범하게 살 수 없다";" #판타지/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=774358&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/774358/thumbnail/thumbnail_IMAG21_580067f4-3434-475f-ba51-3bbc86c6ad7d.jpg";0;0
106;"하루만 네가 되고 싶어";" #로맨스/#최강자전/#2019 최강자전/#직진남/#이세계/#역하렘/#삼각관계/#로판////";"https://comic.naver.com/webtoon/list?titleId=738487&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/738487/thumbnail/thumbnail_IMAG21_66eac5ec-876b-469e-ab05-81261fddde8d.jpg";0;0
107;"집이 없어";" #드라마/#오컬트/#학원물/#성장드라마/";"https://comic.naver.com/webtoon/list?titleId=721433&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/721433/thumbnail/thumbnail_IMAG21_e14d8057-378c-4208-8531-e82e1dce8dd6.jpg";0;0
108;"시한부인 줄 알았어요!";" #로맨스/#햇살캐/#로맨스코미디/#궁중로맨스/#계약연애/#삼각관계/#로판//";"https://comic.naver.com/webtoon/list?titleId=801711&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/801711/thumbnail/thumbnail_IMAG21_bf581fbe-7d3d-4ff6-bfd3-a973f3c65aa1.jpg";0;0
109;"사변괴담";" #스릴러/#역사물/#좀비/#빙의/#괴담/";"https://comic.naver.com/webtoon/list?titleId=804783&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/804783/thumbnail/thumbnail_IMAG21_a80f7760-3c93-4002-84d4-eece85593f84.jpg";0;0
110;"궤짝";" #스릴러/";"https://comic.naver.com/webtoon/list?titleId=802389&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/802389/thumbnail/thumbnail_IMAG21_2c396e53-5710-47b4-b9ae-0b9582454479.jpg";0;0
111;"위아더좀비";" #드라마/#2020 지상최대공모전/#아포칼립스/#좀비/#감염/#감성드라마/";"https://comic.naver.com/webtoon/list?titleId=766648&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/766648/thumbnail/thumbnail_IMAG21_3977861984512325425.jpg";0;0
112;"하북팽가 막내아들";" #무협/사극/#회귀/#소년왕도물/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=783877&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/783877/thumbnail/thumbnail_IMAG21_3904965231037146418.jpg";0;0
113;"초인의 게임";" #판타지/#히어로/#헌터물/#이능력배틀물/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=795658&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/795658/thumbnail/thumbnail_IMAG21_9771c54c-af6a-477c-9243-2b3bb784aae6.jpg";0;0
114;"유사연애";" #로맨스/#요즘핫한추천작/#폭스남/#고자극로맨스/#2030연애/#현실로맨스//";"https://comic.naver.com/webtoon/list?titleId=804653&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/804653/thumbnail/thumbnail_IMAG21_245d93e8-07c6-4229-9e51-bb813a307610.jpg";0;0
115;"포 더 퀸덤";" ";"https://comic.naver.com/webtoon/list?titleId=812414&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/812414/thumbnail/thumbnail_IMAG21_d6cbf0a2-9f22-4f8a-b3f9-411e39804dee.jpg";0;0
116;"삼국지톡";" #무협/사극/";"https://comic.naver.com/webtoon/list?titleId=711422&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/711422/thumbnail/thumbnail_IMAG21_fd8cb5db-01ab-4c7b-a2a9-920d4479d5f7.jpg";0;0
117;"도태교실";" ";"https://comic.naver.com/webtoon/list?titleId=812161&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/812161/thumbnail/thumbnail_IMAG21_076b480a-84eb-46be-b6b0-906e66902f68.jpg";0;0
118;"로맨스 당도 백퍼센트";" #일상/#러블리/#짝사랑/#2030연애/#로맨스코미디/#현실로맨스/#하이퍼리얼리즘/";"https://comic.naver.com/webtoon/list?titleId=814398&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/814398/thumbnail/thumbnail_IMAG21_23b64b71-1d91-4326-982c-1480462c01e6.jpg";0;0
119;"놓지마 정신줄 시즌3";" #개그/#드라마&영화 원작웹툰/";"https://comic.naver.com/webtoon/list?titleId=801589&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/801589/thumbnail/thumbnail_IMAG21_1b439234-e17d-4fb8-9eef-5d2d4173234c.jpg";0;0
120;"이섭의 연애";" #로맨스/#재벌/#오피스로맨스/#사내연애/#까칠남/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=813454&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/813454/thumbnail/thumbnail_IMAG21_5bb6458f-1629-4e91-bbbd-c8c3bca738b8.jpg";0;0
121;"저 그런 인재 아닙니다";" #판타지/#세계관/#이세계/#다크히어로/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=802840&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/802840/thumbnail/thumbnail_IMAG21_1ae41652-be65-4c1d-be08-8df716aaa41c.jpg";0;0
122;"호랑이 들어와요";" #판타지/";"https://comic.naver.com/webtoon/list?titleId=757904&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/757904/thumbnail/thumbnail_IMAG21_f3e09476-b052-4599-b619-4b2aba154143.jpg";0;0
123;"올가미";" #드라마/#폭스남/#집착물/#고자극로맨스/#혐관로맨스/#인외존재/#뱀파이어/";"https://comic.naver.com/webtoon/list?titleId=732988&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/732988/thumbnail/thumbnail_IMAG21_eda8ea4b-fdc8-411d-9f28-09e450cc06c5.jpg";0;0
124;"원주민 공포만화";" #스릴러/#괴담/";"https://comic.naver.com/webtoon/list?titleId=698918&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/698918/thumbnail/thumbnail_IMAG21_3689346629442483042.jpg";0;0
125;"백씨세가 시한부 공자";" #판타지/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=814535&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/814535/thumbnail/thumbnail_IMAG21_20cd5f4e-09d2-4ebc-be63-c3368c46354f.jpg";1;0
126;"신입사원 김철수";" #판타지/#타임슬립/#힐링/#직업드라마/#회귀/#복수극/#두뇌싸움/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=812594&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/812594/thumbnail/thumbnail_IMAG21_7dd78989-bb75-49e9-baa9-cbc5e918af00.jpg";0;0
127;"랜덤채팅의 그녀!";" #드라마/#학원물/";"https://comic.naver.com/webtoon/list?titleId=702608&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/702608/thumbnail/thumbnail_IMAG21_7005692479348499809.jpg";0;0
128;"체탐자";" #무협/사극/#소년왕도물/";"https://comic.naver.com/webtoon/list?titleId=814834&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/814834/thumbnail/thumbnail_IMAG21_6e0ec9df-5747-4cbf-a083-7b13ce5f9741.jpg";1;0
129;"우리 집 고양이 보고 갈래?";" #로맨스/#요즘핫한추천작/#2022 지상최대공모전/#무해한/#회귀/#캠퍼스로맨스//";"https://comic.naver.com/webtoon/list?titleId=805743&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/805743/thumbnail/thumbnail_IMAG21_07ec1df5-1d1b-41e9-8507-d8bed34fc5c7.jpg";0;0
130;"이상형";" #드라마/#하이퍼리얼리즘/#삼각관계/";"https://comic.naver.com/webtoon/list?titleId=814298&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/814298/thumbnail/thumbnail_IMAG21_7896dd49-b0c2-4f5d-9505-aa576656a919.jpg";1;0
131;"윌유메리미";" #일상/";"https://comic.naver.com/webtoon/list?titleId=616239&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/616239/thumbnail/thumbnail_IMAG21_7c320dd0-7f6e-4645-b82b-e46752ed7375.jpg";0;0
132;"시체기사 군터";" #액션/#인외존재/#뱀파이어/#다크판타지/";"https://comic.naver.com/webtoon/list?titleId=798326&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/798326/thumbnail/thumbnail_IMAG21_b64bc0f5-24d2-4c78-8654-bd2b08860108.jpg";0;0
133;"집착남주의 전부인이 되었습니다";" #로맨스/#집착물/#빙의/#로판/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=813922&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/813922/thumbnail/thumbnail_IMAG21_df1e3434-59bd-454c-9e3c-ee99bf8408ea.jpg";0;0
134;"신과함께 돌아온 기사왕님";" #판타지/#먼치킨/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=809618&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/809618/thumbnail/thumbnail_IMAG21_118a7124-11b6-4eed-b04a-20ee139256c1.jpg";0;0
135;"오늘은 나랑 만나";" #로맨스/";"https://comic.naver.com/webtoon/list?titleId=817081&tab=tue";1;0;1;"https://image-comic.pstatic.net/webtoon/event/thumbnail/33/817081_20230926185518.jpg";1;0
136;"거짓말의 뉘앙스";" #드라마/#2022 지상최대공모전/#후회물/#하이퍼리얼리즘/#인플루언서/";"https://comic.naver.com/webtoon/list?titleId=809261&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/809261/thumbnail/thumbnail_IMAG21_b2d4a5c0-3026-4560-b3ee-add80e181536.jpg";0;0
137;"사표내고 이계에서 힐링합니다";" #판타지/#이세계/#음식&요리/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=800726&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/800726/thumbnail/thumbnail_IMAG21_f8d6b47c-3af0-49ef-9aa7-3b6ea28e4aa8.jpg";0;0
138;"짝사랑의 마침표";" #로맨스/#짝사랑/#하이틴/";"https://comic.naver.com/webtoon/list?titleId=789682&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/789682/thumbnail/thumbnail_IMAG21_764560de-de68-45ee-816f-fe376fbe4f60.jpg";0;0
139;"하우스키퍼";" #판타지/#슈퍼스트링/#아포칼립스/#sf/#먼치킨/#감염/";"https://comic.naver.com/webtoon/list?titleId=723046&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/723046/thumbnail/thumbnail_IMAG21_c9dc9f1e-6e34-4ae8-9ea3-e94dda2dbef5.jpg";0;0
140;"로잘린 보가트";" #로맨스/#고자극로맨스/#궁중로맨스/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=797582&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/797582/thumbnail/thumbnail_IMAG21_c1588ed1-f012-4592-ae45-ff9b177fe9f9.jpg";0;0
141;"빅맨";" #스포츠/#농구/#스포츠성장/";"https://comic.naver.com/webtoon/list?titleId=753839&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/753839/thumbnail/thumbnail_IMAG21_3835153067459896165.jpg";0;0
142;"빌런투킬";" #판타지/#피카레스크/#사이다/#이능력배틀물/#소년왕도물/#복수극/";"https://comic.naver.com/webtoon/list?titleId=765156&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/765156/thumbnail/thumbnail_IMAG21_09f17695-7f1a-43c1-9515-3debf026e2ed.jpg";0;0
143;"미워할 거야";" #로맨스/#2022 지상최대공모전/#소꿉친구/#캠퍼스로맨스/#청춘로맨스/#성장드라마/";"https://comic.naver.com/webtoon/list?titleId=816818&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/816818/thumbnail/thumbnail_IMAG21_438216c4-efb8-4972-88ff-8b7693f0079c.jpg";1;0
144;"연우의 순정";" #감성/#다정남/#걸크러시/";"https://comic.naver.com/webtoon/list?titleId=752532&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/752532/thumbnail/thumbnail_IMAG21_e0dbfa33-e13c-4adc-bf63-a5b26b4a2a3e.jpg";0;0
145;"흑역사 어게인";" #로맨스/#타임슬립/#회귀/#학원물/#학원로맨스/#하이틴/#청춘로맨스/#재회/";"https://comic.naver.com/webtoon/list?titleId=814817&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/814817/thumbnail/thumbnail_IMAG21_444e5c19-39a5-493c-aa6f-5892ccda22b1.jpg";1;0
146;"짐승의 꽃";" #로맨스/#고자극로맨스/#2030연애/#로판/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=805334&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/805334/thumbnail/thumbnail_IMAG21_1a7f9687-e04f-4ac8-8f50-ac58275a2295.jpg";0;0
147;"해골협객";" #무협/사극/#차원이동/#좀비/#판무/#빙의/";"https://comic.naver.com/webtoon/list?titleId=808388&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/808388/thumbnail/thumbnail_IMAG21_741d216d-75b8-4a81-93c5-1f6d6f697ed2.jpg";0;0
148;"애옹식당";" #일상/#무해한/#힐링/#음식&요리/#성장드라마/#동물/";"https://comic.naver.com/webtoon/list?titleId=785703&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/785703/thumbnail/thumbnail_IMAG21_020a4de1-984b-4343-8735-55970b9fda68.jpg";0;0
149;"렌탈히어로";" #액션/";"https://comic.naver.com/webtoon/list?titleId=808804&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/808804/thumbnail/thumbnail_IMAG21_2af53eb3-eb52-40e7-b1d9-7b4fccfba9af.jpg";0;0
150;"은주의 방 2~3부";" #드라마/#드라마&영화 원작웹툰/";"https://comic.naver.com/webtoon/list?titleId=654138&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/654138/thumbnail/thumbnail_IMAG21_3559587746721839161.jpg";0;0
151;"웅크";" #감성/#무해한/#힐링/";"https://comic.naver.com/webtoon/list?titleId=800506&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/800506/thumbnail/thumbnail_IMAG21_21640049-34da-44e5-82d7-bbb7aca3a3f8.jpg";0;0
152;"왕게임";" #액션/#블루스트링/#학원물/#서스펜스/";"https://comic.naver.com/webtoon/list?titleId=798101&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/798101/thumbnail/thumbnail_IMAG21_766e3761-228a-4c04-97b8-6f0ef13cf35b.jpg";0;0
153;"에이머";" #판타지/#두뇌싸움/";"https://comic.naver.com/webtoon/list?titleId=400739&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/400739/thumbnail/thumbnail_IMAG21_b5046846-5af7-48a9-9b20-b0b07cf0c904.jpeg";0;0
154;"반대로 끌리는 사이";" #로맨스/#무해한/#햇살캐/#다정남/#로맨스코미디/#2021 지상최대공모전/#힐링//";"https://comic.naver.com/webtoon/list?titleId=808454&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/808454/thumbnail/thumbnail_IMAG21_5bd6216a-9baa-4859-bc6e-3f224badb74a.jpg";0;0
155;"로맨스가 가능해?";" #로맨스/#2030연애/#로맨스코미디/#청춘로맨스/#선결혼후연애/#걸크러시//";"https://comic.naver.com/webtoon/list?titleId=803010&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/803010/thumbnail/thumbnail_IMAG21_39c36855-22e9-43eb-b0af-65fe8204d568.jpg";0;0
156;"그냥 선생님";" #일상/";"https://comic.naver.com/webtoon/list?titleId=804333&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/804333/thumbnail/thumbnail_IMAG21_b39d8b31-ca85-492f-8588-c766aa2b3c27.jpg";0;0
157;"내남친 킹카만들기";" #로맨스/#환골탈태/#로맨스코미디/#2021 지상최대공모전/";"https://comic.naver.com/webtoon/list?titleId=791126&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/791126/thumbnail/thumbnail_IMAG21_b3c5cfcc-aba4-4ba6-b010-8c740c2cbc85.jpg";0;0
158;"랜덤타겟";" #로맨스/";"https://comic.naver.com/webtoon/list?titleId=807582&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/807582/thumbnail/thumbnail_IMAG21_1c7a2387-173f-4def-8764-f3060c169275.jpg";0;0
159;"배드 엔딩 메이커";" #판타지/#피카레스크/#게임판타지/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=812017&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/812017/thumbnail/thumbnail_IMAG21_81b7c01e-af62-44de-af3f-9010104f9843.jpg";0;0
160;"헥토파스칼";" #액션/#복수극/#느와르/";"https://comic.naver.com/webtoon/list?titleId=799250&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/799250/thumbnail/thumbnail_IMAG21_04fec725-d0f1-4434-990d-ada248a1e95d.jpg";0;0
161;"윗집 그 남자";" #스릴러/#해외작품/#집착물/";"https://comic.naver.com/webtoon/list?titleId=809579&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/809579/thumbnail/thumbnail_IMAG21_424dd48b-0c3d-4100-8fa9-cd37f95e81aa.jpg";0;0
162;"주인님을 잡아먹는 방법";" #로맨스/#직진남/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=794105&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/794105/thumbnail/thumbnail_IMAG21_bc1d4038-94fc-428c-8e78-e2cb9ab3643e.jpg";0;0
163;"폭군의 심장을 쥐었다";" #로맨스/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=813121&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/813121/thumbnail/thumbnail_IMAG21_4d99dac0-e646-4c42-ba34-25dc3f5fa405.jpg";0;0
164;"제로게임";" #판타지/#최강자전/#2015 최강자전/#두뇌싸움/#걸크러시/";"https://comic.naver.com/webtoon/list?titleId=676695&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/676695/thumbnail/thumbnail_IMAG21_68b97d1b-2b65-4b2c-a5a0-6aa60d4602de.jpg";0;0
165;"팀장님은 신혼이 피곤하다";" #로맨스/#짝사랑/#로맨스코미디/#계약연애/#오피스로맨스/#소설원작/";"https://comic.naver.com/webtoon/list?titleId=804868&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/804868/thumbnail/thumbnail_IMAG21_ea78afa0-0987-46e8-901c-6f0aef44bc0c.jpg";0;0
166;"그 남학생에게 고백하지 마십시오";" #로맨스/#성장물/#2022 지상최대공모전/#무해한/#러블리/#학원로맨스/#빙의///";"https://comic.naver.com/webtoon/list?titleId=814885&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/814885/thumbnail/thumbnail_IMAG21_d51ba02b-f270-46f5-9a92-fc5257f4665a.jpg";1;0
167;"아이즈";" #액션/#2019 지상최대공모전/#이능력배틀물/#인외존재/";"https://comic.naver.com/webtoon/list?titleId=767908&tab=tue";1;0;0;"https://image-comic.pstatic.net/webtoon/767908/thumbnail/thumbnail_IMAG21_133544d1-6655-47ac-99ce-00da2f3cdc17.jpg";0;0
